time,latitude,longitude,depth,mag,net
2014-03-15T02:28:54.600Z,41.4082,-121.885,4.3,2.1,nc
2014-03-15T02:25:22.200Z,34.0267,-117.2148,14.2,1.3,ci
2014-03-15T02:20:03.270Z,33.5025,-116.5533333,14.55,0.15,ci
2014-03-15T02:12:46.900Z,37.6208,-119.3585,15,1.1,nc
2014-03-15T02:01:30.970Z,16.1857,-98.4895,9.07,4.5,us
2014-03-15T01:57:15.000Z,51.4803,-178.1004,11.3,2.9,ak
2014-03-15T01:55:01.300Z,37.6358,-119.3515,16.5,1.1,nc
2014-03-15T01:54:59.900Z,46.2403,-122.4543,18.3,0.4,uw
2014-03-15T01:52:45.600Z,37.6262,-119.357,13.8,2.6,nc
2014-03-15T01:50:19.159Z,38.7102,-119.5315,6.1017,1.21,nn
2014-03-15T01:23:05.500Z,38.8082,-122.815,4.1,0.3,nc
2014-03-15T01:22:50.387Z,38.7065,-119.5276,5.9202,1.64,nn
2014-03-15T01:19:12.000Z,53.1646,-166.9637,17.9,1.8,ak
2014-03-15T01:16:41.279Z,39.3672,-119.7626,0,0.7,nn
2014-03-15T01:12:05.000Z,19.4938,-155.7938,11,2.5,hv
2014-03-15T01:09:41.003Z,38.7018,-119.5239,3.723,1.75,nn
2014-03-15T01:09:20.000Z,60.8041,-138.2242,1.6,1.7,ak
2014-03-15T00:59:56.600Z,38.8123,-122.8223,2.2,1.1,nc
2014-03-15T00:58:26.300Z,41.9457,49.14,52.53,4,us
2014-03-15T00:50:22.940Z,38.7773333,-122.7178333,2.33,1.29,nc
2014-03-15T00:37:47.420Z,36.6194,-97.6654,5.25,2.8,us
2014-03-15T00:37:34.800Z,38.9458,-111.3758,3.2,1.4,uu
2014-03-15T00:35:42.000Z,61.6182,-146.3745,12.9,1.5,ak
2014-03-15T00:35:09.040Z,36.1068333,-117.8826667,6.92,0.85,ci
2014-03-15T00:30:55.230Z,33.6511667,-116.6713333,15.37,1.13,ci
2014-03-15T00:27:58.800Z,36.0988333,-117.846,3.34,1.68,ci
2014-03-15T00:22:38.500Z,40.5615,-111.2608,13.4,0.6,uu
2014-03-15T00:20:39.800Z,38.814,-122.8208,3.6,2.2,nc
2014-03-15T00:17:17.000Z,18.2331,-67.1122,121,2.9,pr
2014-03-15T00:14:10.300Z,38.9845,-111.3288,13.2,1,uu
2014-03-15T00:13:03.500Z,45.3293,-112.5478,10.6,1,mb
2014-03-15T00:10:54.450Z,33.2398333,-116.2751667,13.35,1.24,ci
2014-03-15T00:10:37.900Z,19.4872,-155.1268,12.6,2.5,hv
2014-03-15T00:01:50.000Z,38.8097,-122.8268,2.6,0.6,nc
2014-03-14T23:48:11.470Z,36.962,-104.8642,5.06,2.7,us
2014-03-14T23:38:37.060Z,52.8372,170.7977,21.14,4.4,us
2014-03-14T23:34:05.000Z,56.8389,-154.7453,8.1,2.3,ak
2014-03-14T23:27:53.120Z,40.4581667,-124.3975,20.58,2.03,nc
2014-03-14T23:27:20.000Z,38.8062,-122.813,1.7,0.9,nc
2014-03-14T23:26:36.380Z,10.284,-72.9224,130.07,5,us
2014-03-14T23:16:29.700Z,38.8432,-122.8283,2.4,0.4,nc
2014-03-14T23:07:37.000Z,52.5251,-169.8353,16.8,2.4,ak
2014-03-14T23:06:06.000Z,62.9254,-150.3832,96.1,1.8,ak
2014-03-14T22:59:32.700Z,35.9882,-120.5593,11.3,0.4,nc
2014-03-14T22:49:59.800Z,-23.3395,-175.4018,30.7,4.9,us
2014-03-14T22:42:40.500Z,36.1283333,-118.055,0.91,0.97,ci
2014-03-14T22:39:31.600Z,47.5633,-123.1832,11,-0.1,uw
2014-03-14T22:35:20.400Z,37.3537,-112.6738,5.9,0.7,uu
2014-03-14T22:23:48.100Z,38.7743,-122.7688,1.2,0.5,nc
2014-03-14T22:06:07.000Z,37.5812,-121.981,7.5,1.6,nc
2014-03-14T21:57:23.600Z,38.7947,-122.7758,1.4,0.6,nc
2014-03-14T21:51:19.000Z,62.991,-149.4317,69.1,1.7,ak
2014-03-14T21:32:59.600Z,37.6035,-119.335,10,1.1,nc
2014-03-14T21:31:24.000Z,38.7465,-122.7148,2,0.9,nc
2014-03-14T21:15:26.000Z,59.9437,-152.8775,99.2,2.1,ak
2014-03-14T21:09:07.000Z,53.2913,-165.6324,43.1,2.1,ak
2014-03-14T21:06:42.500Z,36.161,-96.983,6.3,2.8,us
2014-03-14T20:53:53.430Z,-2.1154,-79.514,98.75,4.9,us
2014-03-14T20:43:36.700Z,47.5142,-122.7773,21.7,2.6,uw
2014-03-14T20:32:10.190Z,-53.5161,25.166,14.49,5.3,us
2014-03-14T20:25:06.500Z,46.3138,-122.3577,17.1,0.4,uw
2014-03-14T20:22:05.000Z,38.8248,-122.7973,2.3,0.6,nc
2014-03-14T20:18:50.000Z,62.2294,-150.0941,49.1,1.4,ak
2014-03-14T20:14:23.800Z,19.0762,-66.4636,32,3.1,pr
2014-03-14T20:12:14.220Z,33.9945,-116.7423333,19.08,0.94,ci
2014-03-14T20:08:50.900Z,18.9584,-66.4505,44,2.5,pr
2014-03-14T20:06:15.000Z,62.2537,-151.446,99.8,2.3,ak
2014-03-14T19:54:02.100Z,44.391,-110.8357,3.2,1.5,uu
2014-03-14T19:42:02.100Z,38.8393,-122.8028,2.4,1.3,nc
2014-03-14T19:38:42.500Z,46.3218,-122.398,15.1,2,uw
2014-03-14T19:36:38.200Z,36.5845,-121.4168,0,1.3,nc
2014-03-14T19:32:32.180Z,33.4475,-116.5621667,10.51,0.47,ci
2014-03-14T19:24:41.070Z,13.0178,-88.3794,95.16,4.3,us
2014-03-14T19:21:29.000Z,60.6169,-145.1274,1,1.5,ak
2014-03-14T19:19:07.000Z,64.4361,-147.4241,10.6,0.3,ak
2014-03-14T19:18:41.950Z,35.6918333,-118.4411667,4.66,0.85,ci
2014-03-14T19:09:31.400Z,45.2618,-112.544,11.6,1.1,mb
2014-03-14T19:06:12.000Z,64.9901,-147.3126,0,1.1,ak
2014-03-14T19:05:32.000Z,63.3159,-151.3099,11.3,1,ak
2014-03-14T19:02:35.760Z,36.1326667,-118.0538333,1.94,0.97,ci
2014-03-14T19:00:28.180Z,36.1236667,-118.0616667,0.91,1.02,ci
2014-03-14T18:51:40.070Z,34.3513333,-116.4606667,6.95,0.82,ci
2014-03-14T18:50:32.200Z,37.5075,-118.8427,10.3,0.6,nc
2014-03-14T18:49:32.240Z,0.5606,126.6265,56.89,4.6,us
2014-03-14T18:47:07.000Z,63.2024,-151.3462,13,1.1,ak
2014-03-14T18:45:08.300Z,44.3917,-110.8343,3.1,1.5,uu
2014-03-14T18:44:45.100Z,44.3948,-110.8383,3.5,0.3,uu
2014-03-14T18:35:19.800Z,38.8233,-122.8467,2.5,0.6,nc
2014-03-14T18:31:12.000Z,62.0136,-148.8485,0.1,1.8,ak
2014-03-14T18:22:45.400Z,40.5555,-111.2692,13.5,1.6,uu
2014-03-14T18:20:24.000Z,53.8349,-166.6011,6.2,1.5,ak
2014-03-14T18:17:14.000Z,40.559,-111.2742,15.5,0.6,uu
2014-03-14T18:11:26.160Z,35.9241667,-117.1683333,0.01,0.88,ci
2014-03-14T18:09:53.000Z,53.8513,-166.5914,10.1,1.4,ak
2014-03-14T18:02:54.290Z,33.533,-116.7926667,2.28,0.36,ci
2014-03-14T17:57:34.690Z,33.2791667,-116.8246667,8.29,0.74,ci
2014-03-14T17:49:21.910Z,-0.0228,67.1862,12.05,5,us
2014-03-14T17:38:53.000Z,62.7684,-150.8698,88.6,1.4,ak
2014-03-14T17:34:39.240Z,-41.1038,-90.9513,19.67,5,us
2014-03-14T17:31:42.600Z,38.834,-122.775,2.8,0.3,nc
2014-03-14T17:27:55.500Z,38.824,-122.845,2.3,0.4,nc
2014-03-14T17:27:38.400Z,19.3533,-155.3,2.9,1.7,hv
2014-03-14T17:27:21.000Z,58.6184,-152.2399,43.8,2.3,ak
2014-03-14T17:22:45.600Z,41.9665,-112.3845,6.1,1,uu
2014-03-14T17:21:36.200Z,38.8228,-122.8423,2.3,1.6,nc
2014-03-14T17:16:55.300Z,38.8117,-122.821,2.7,0.4,nc
2014-03-14T17:05:01.400Z,19.0459,-66.4815,30,2.8,pr
2014-03-14T16:58:53.000Z,64.4631,-149.3637,0,2,ak
2014-03-14T16:52:18.800Z,37.4077,-118.4592,12.6,1.3,nc
2014-03-14T16:47:37.290Z,33.2973333,-116.3603333,13.14,1.47,ci
2014-03-14T16:35:43.870Z,36.1171667,-117.9051667,4.24,0.16,ci
2014-03-14T16:32:39.000Z,62.1015,-148.062,45.5,1.1,ak
2014-03-14T16:32:35.200Z,40.3482,-124.6103,19.5,4,nc
2014-03-14T16:28:57.040Z,25.0629,141.633,502.54,5.3,us
2014-03-14T16:24:30.100Z,37.848,-122.227,10,1.1,nc
2014-03-14T16:21:18.100Z,32.6493333,-115.7165,8.3,1.43,ci
2014-03-14T16:16:33.800Z,40.714,-125.3472,28.3,2.7,nc
2014-03-14T16:09:46.100Z,40.5632,-111.2527,11.3,0.5,uu
2014-03-14T16:03:51.100Z,40.5612,-111.2688,14,3.2,uu
2014-03-14T16:00:45.300Z,38.7605,-122.7333,1.3,0.6,nc
2014-03-14T15:50:37.370Z,38.840168,-122.8251648,2.18,0.56,nc
2014-03-14T15:49:04.000Z,60.3087,-141.1201,7.3,1.2,ak
2014-03-14T15:45:21.540Z,38.8110008,-122.8228302,2.34,0.56,nc
2014-03-14T15:44:59.200Z,38.7883,-122.7372,2.1,0.5,nc
2014-03-14T15:41:53.100Z,34.3398333,-116.8726667,0.01,1,ci
2014-03-14T15:37:33.200Z,19.4033,-155.2937,3.1,1.7,hv
2014-03-14T15:31:18.270Z,-19.4895,-69.5273,92.86,4.6,us
2014-03-14T15:26:06.000Z,63.082,-151.498,7.5,1.6,ak
2014-03-14T15:21:17.000Z,63.5687,-150.7869,13.6,1.1,ak
2014-03-14T15:13:28.000Z,53.433,-166.1816,44.5,1.6,ak
2014-03-14T15:11:15.000Z,59.865,-153.4085,127.2,2.2,ak
2014-03-14T15:00:25.000Z,63.3811,-149.9523,93.6,1.3,ak
2014-03-14T14:37:47.000Z,60.4462,-140.8976,15.1,1.2,ak
2014-03-14T14:34:03.000Z,63.0615,-151.5708,14,1.2,ak
2014-03-14T14:31:49.000Z,62.0433,-149.915,40.2,2,ak
2014-03-14T14:30:51.580Z,36.1026667,-117.8471667,3.95,0.63,ci
2014-03-14T14:24:54.900Z,46.3785,-122.2375,10.3,0.4,uw
2014-03-14T14:23:00.300Z,38.823,-122.8463,2.7,0.2,nc
2014-03-14T14:21:50.000Z,51.2299,-177.6418,14.5,2.5,ak
2014-03-14T14:18:20.000Z,63.0562,-149.8023,83.7,1.4,ak
2014-03-14T14:10:55.300Z,19.0104,-66.481,43,2.7,pr
2014-03-14T14:10:33.000Z,62.2405,-150.2078,16.4,1.3,ak
2014-03-14T14:10:29.000Z,18.9967,-66.4953,61,1.9,pr
2014-03-14T14:08:29.800Z,36.6328,-121.2473,8.3,0.7,nc
2014-03-14T14:06:37.000Z,62.2305,-151.8247,91.3,1.7,ak
2014-03-14T13:43:45.000Z,52.7779,-169.6221,9.9,2.1,ak
2014-03-14T13:38:06.410Z,7.8,94.317,10,5.5,us
2014-03-14T13:37:16.300Z,48.4445,-122.778,50.5,1.2,uw
2014-03-14T13:35:34.400Z,38.8,-122.8282,1.4,0.9,nc
2014-03-14T13:31:38.900Z,38.8408,-122.8295,2.3,0.6,nc
2014-03-14T13:30:37.200Z,38.8383,-122.831,2.7,1,nc
2014-03-14T13:29:21.020Z,38.8381653,-122.8296661,2.73,1,nc
2014-03-14T13:29:04.600Z,38.8413,-122.829,2.6,1.9,nc
2014-03-14T13:10:31.000Z,63.007,-150.9054,102.7,1.5,ak
2014-03-14T13:08:35.000Z,52.0226,-173.4721,57.5,2.2,ak
2014-03-14T13:07:27.270Z,34.0148333,-117.1918333,14.61,1.44,ci
2014-03-14T13:02:36.000Z,60.1877,-146.1715,13.7,2.7,ak
2014-03-14T13:02:17.200Z,36.9592,-121.3972,8.3,0.9,nc
2014-03-14T13:00:25.000Z,17.8346,-66.9681,11,2.1,pr
2014-03-14T12:56:03.500Z,35.7917,-119.8357,12.3,1.9,nc
2014-03-14T12:54:49.200Z,19.236,-64.8358,13,2.6,pr
2014-03-14T12:53:56.800Z,34.0183,-117.0958,17,1.5,ci
2014-03-14T12:53:27.000Z,61.9133,-149.1614,18,1.5,ak
2014-03-14T12:37:42.500Z,19.0638,-66.4513,27,2.7,pr
2014-03-14T12:36:17.000Z,62.9437,-151.1042,121.5,1.6,ak
2014-03-14T12:31:04.000Z,62.5459,-149.7711,69.5,2.4,ak
2014-03-14T12:29:51.400Z,35.7203,-121.1353,7.1,0.9,nc
2014-03-14T12:29:15.000Z,61.7419,-151.5597,54,2.5,ak
2014-03-14T12:25:30.000Z,61.9599,-147.3817,36.3,1.4,ak
2014-03-14T12:24:44.000Z,52.3371,-173.9142,183.8,2.4,ak
2014-03-14T12:23:12.400Z,37.5162,-118.9077,11.8,0.5,nc
2014-03-14T12:22:34.000Z,-32.077,-71.549,72.4,4.6,us
2014-03-14T12:07:02.500Z,38.8283,-122.7817,2.4,1.6,nc
2014-03-14T12:02:58.400Z,38.8187,-122.7643,2.7,0.5,nc
2014-03-14T11:57:09.000Z,60.6273,-142.9712,12.3,1.3,ak
2014-03-14T11:51:45.910Z,40.2171667,-121.112,8.95,1.66,nc
2014-03-14T11:49:28.040Z,33.3233333,-116.884,19.62,0.53,ci
2014-03-14T11:43:14.000Z,62.9578,-149.5296,71.9,2,ak
2014-03-14T11:39:17.200Z,19.2858,-155.3788,3.4,1.1,hv
2014-03-14T11:27:22.000Z,19.3942,-155.424,8.6,1.8,hv
2014-03-14T11:14:38.900Z,38.8203,-122.809,4.4,0.7,nc
2014-03-14T11:07:29.000Z,62.3042,-151.6981,24.9,1.4,ak
2014-03-14T10:53:34.370Z,45.0561,147.1817,162.43,4.5,us
2014-03-14T10:49:36.000Z,62.2539,-149.2014,47.7,1.3,ak
2014-03-14T10:40:53.500Z,19.0611,-66.4544,43,2.6,pr
2014-03-14T10:35:26.860Z,36.1083333,-118.0678333,5.5,0.73,ci
2014-03-14T10:28:01.000Z,63.0863,-151.5136,4.2,2.7,ak
2014-03-14T10:23:09.300Z,19.0461,-66.4619,43,2.7,pr
2014-03-14T10:23:06.970Z,33.2086667,-116.7298333,12.1,0.87,ci
2014-03-14T10:22:53.300Z,37.5257,-114.0815,8.9,1.6,uu
2014-03-14T10:13:28.100Z,19.104,-66.4675,21,2.3,pr
2014-03-14T10:11:05.800Z,41.1152,-110.6365,6,2.1,uu
2014-03-14T10:04:28.400Z,19.0662,-66.46,38,2.7,pr
2014-03-14T10:04:15.000Z,63.046,-151.5302,14.2,1.1,ak
2014-03-14T10:02:53.800Z,19.1068,-66.4568,17,2.9,pr
2014-03-14T10:00:47.600Z,19.0611,-66.489,17,2.7,pr
2014-03-14T09:58:30.000Z,62.2526,-149.2009,38.3,1.7,ak
2014-03-14T09:54:35.100Z,19.1193,-66.4675,28,2.8,pr
2014-03-14T09:52:13.200Z,38.8102,-122.8258,2.6,0.9,nc
2014-03-14T09:51:39.858Z,37.1151,-116.006,2.9792,0.19,nn
2014-03-14T09:50:45.500Z,37.5393,-118.8765,6.8,0.4,nc
2014-03-14T09:50:41.500Z,38.8087,-122.8123,2.4,1.2,nc
2014-03-14T09:42:14.270Z,36.1121667,-118.0551667,1.47,2.55,ci
2014-03-14T09:37:46.105Z,38.7479,-119.6197,12,1.28,nn
2014-03-14T09:36:58.500Z,19.1103,-66.4674,28,2.8,pr
2014-03-14T09:35:32.000Z,59.4573,-152.726,99.9,3.2,ak
2014-03-14T09:31:40.210Z,16.2036,-93.8398,115.08,4.4,us
2014-03-14T09:31:31.300Z,45.8095,-121.8707,7.1,1.4,uw
2014-03-14T09:29:43.000Z,61.7599,-150.7604,68.7,1.5,ak
2014-03-14T09:27:24.000Z,64.9171,-149.1223,9.9,1.8,ak
2014-03-14T09:26:36.730Z,37.9395,-122.0671667,10.22,1.33,nc
2014-03-14T09:25:57.600Z,36.5633,-121.0397,7.6,1.3,nc
2014-03-14T09:25:25.780Z,33.5906667,-116.6306667,16.54,0.58,ci
2014-03-14T09:25:25.000Z,33.596,-116.6345,17.24,0.39,ci
2014-03-14T09:23:21.300Z,44.7528,-111.2058,11.8,0,uu
2014-03-14T09:22:40.590Z,37.6635,-118.8525,5.16,0.25,nc
2014-03-14T09:04:03.921Z,40.3429,-119.8368,15.0136,0.71,nn
2014-03-14T09:03:59.000Z,62.4558,-149.0939,55.5,1.2,ak
2014-03-14T08:50:40.500Z,36.551,-121.1515,9.6,0.6,nc
2014-03-14T08:44:40.000Z,60.131,-152.5207,70.7,3.1,ak
2014-03-14T08:43:38.900Z,40.2311667,-121.178,5.86,1.24,nc
2014-03-14T08:34:55.156Z,39.4249,-119.5789,9.5211,1.29,nn
2014-03-14T08:29:08.200Z,48.5115,-119.929,0.3,2.2,uw
2014-03-14T08:21:54.630Z,52.3202,159.5989,60.98,4.2,us
2014-03-14T08:18:46.530Z,33.489,-116.487,16.25,1.03,ci
2014-03-14T08:18:15.500Z,38.7862,-122.7635,1.7,0.1,nc
2014-03-14T08:17:34.500Z,38.8198,-122.815,2.4,0.5,nc
2014-03-14T08:15:11.710Z,39.3697,72.612,53.87,4.6,us
2014-03-14T08:14:05.300Z,18.7345,-64.2667,45,2,pr
2014-03-14T08:11:39.000Z,63.3368,-145.0001,9.7,1.2,ak
2014-03-14T08:06:32.530Z,36.0976667,-117.9185,2.68,0.79,ci
2014-03-14T08:05:57.000Z,63.0646,-151.4788,11.2,1.1,ak
2014-03-14T08:00:30.730Z,40.2283333,-121.167,5.75,1.27,nc
2014-03-14T07:58:15.420Z,36.1116667,-118.0543333,0.07,1.75,ci
2014-03-14T07:56:42.800Z,44.751,-110.7858,7.3,1,uu
2014-03-14T07:30:43.300Z,38.844,-122.764,1.9,1.1,nc
2014-03-14T07:29:39.000Z,63.0483,-151.4938,9.3,2,ak
2014-03-14T07:29:19.500Z,38.8415,-122.764,1.6,1.2,nc
2014-03-14T07:24:20.000Z,63.0807,-151.5456,12.9,1.1,ak
2014-03-14T07:19:11.000Z,63.0659,-150.8606,123.5,1.7,ak
2014-03-14T07:05:00.290Z,36.6323333,-117.1333333,5.82,1.18,ci
2014-03-14T07:03:20.300Z,19.3537,-155.256,0.9,2.1,hv
2014-03-14T07:01:48.000Z,62.8472,-151.2162,107.7,1.7,ak
2014-03-14T07:00:05.000Z,60.1613,-152.5466,93,1.8,ak
2014-03-14T06:56:03.920Z,-14.2016,-73.9728,75.87,4.7,us
2014-03-14T06:52:12.450Z,-34.189,-178.6329,71.74,4.5,us
2014-03-14T06:50:07.300Z,38.8293,-122.804,3.1,0.5,nc
2014-03-14T06:42:37.000Z,63.0661,-151.5826,16.8,1,ak
2014-03-14T06:32:49.000Z,53.6744,-166.0895,66.6,1.9,ak
2014-03-14T06:27:52.400Z,47.759,-122.8218,17.3,0.6,uw
2014-03-14T06:26:04.000Z,61.619,-147.7207,11.7,2.3,ak
2014-03-14T06:23:14.470Z,37.5253333,-118.8648333,7.17,0.53,nc
2014-03-14T06:21:01.500Z,37.6618,-118.8547,4.3,0.3,nc
2014-03-14T06:20:15.000Z,59.9836,-152.3405,76.7,1.7,ak
2014-03-14T06:20:11.000Z,37.6157,-119.3412,12.7,1.5,nc
2014-03-14T06:19:32.800Z,38.8373,-122.8278,2.5,0.5,nc
2014-03-14T06:17:59.000Z,63.0681,-151.5382,14.1,0.9,ak
2014-03-14T06:14:46.490Z,33.67,-116.708,17.96,0.66,ci
2014-03-14T06:12:16.040Z,35.962,-117.3306667,6.97,1.55,ci
2014-03-14T06:08:13.400Z,37.6127,-119.363,8.1,1,nc
2014-03-14T06:08:08.000Z,63.0519,-151.5247,14,1,ak
2014-03-14T06:07:58.700Z,35.6535,-118.473,9.96,0.89,ci
2014-03-14T06:04:52.600Z,37.6328,-119.3527,14.3,2.3,nc
2014-03-14T06:00:47.000Z,63.0556,-151.4464,4.3,2,ak
2014-03-14T05:54:17.850Z,55.0046,160.3662,147.24,4.2,us
2014-03-14T05:53:30.000Z,63.0767,-151.5365,8.2,1,ak
2014-03-14T05:47:52.200Z,18.2003,-66.4432,86,2.6,pr
2014-03-14T05:46:53.400Z,38.797,-122.735,1.2,0.5,nc
2014-03-14T05:46:37.900Z,-3.0687,129.9345,45.67,4.1,us
2014-03-14T05:36:03.176Z,39.6152,-119.9837,6.5872,0.47,nn
2014-03-14T05:29:42.100Z,18.1763,-67.2977,22,1.4,pr
2014-03-14T05:22:12.000Z,62.7043,-151.0102,50,1.9,ak
2014-03-14T05:17:49.000Z,63.0589,-151.4452,6.3,2.3,ak
2014-03-14T05:16:25.100Z,38.8283,-122.7552,1.2,0.8,nc
2014-03-14T05:14:46.000Z,63.0619,-151.528,11.2,1.2,ak
2014-03-14T05:13:57.000Z,63.0618,-151.5284,12.3,1,ak
2014-03-14T05:12:45.100Z,37.5262,-118.826,6.9,0.5,nc
2014-03-14T05:12:03.000Z,63.0573,-151.552,16.3,1.1,ak
2014-03-14T05:07:16.000Z,63.0978,-151.5043,8.2,2.6,ak
2014-03-14T05:06:13.000Z,38.8073,-122.8142,2.7,0.5,nc
2014-03-14T04:59:06.000Z,63.0539,-151.5223,6.9,1.8,ak
2014-03-14T04:58:43.600Z,38.8168,-122.817,3.3,0.4,nc
2014-03-14T04:56:38.290Z,32.9091667,-115.7778333,7.84,1.25,ci
2014-03-14T04:55:38.000Z,63.1117,-151.4664,18,2.6,ak
2014-03-14T04:52:46.000Z,61.5294,-147.8802,6.6,1.1,ak
2014-03-14T04:52:37.540Z,32.9675,-115.5445,10.09,1.62,ci
2014-03-14T04:51:26.320Z,3.1187,127.1527,63.78,4.3,us
2014-03-14T04:45:31.000Z,63.0183,-151.4339,5.1,1.1,ak
2014-03-14T04:39:06.220Z,2.792,128.1982,141.77,4.4,us
2014-03-14T04:38:39.630Z,38.840168,-122.800499,2.41,0.56,nc
2014-03-14T04:35:16.600Z,38.7837,-122.752,2.3,0.6,nc
2014-03-14T04:24:27.100Z,37.5243,-118.8245,7.4,0.7,nc
2014-03-14T04:20:39.019Z,40.2997,-119.7806,10.868,0.82,nn
2014-03-14T04:20:33.895Z,39.4857,-119.1627,9.3501,0.88,nn
2014-03-14T04:19:24.260Z,35.951,-97.395,3.6,2.6,us
2014-03-14T04:15:48.608Z,36.676,-115.8736,4.3855,1.05,nn
2014-03-14T04:14:23.500Z,35.971,-120.534,10.2,0.9,nc
2014-03-14T04:11:09.000Z,61.4992,-149.8,36.9,1.8,ak
2014-03-14T04:07:22.000Z,59.8835,-151.6592,19.8,2.5,ak
2014-03-14T04:06:02.770Z,32.9023333,-116.2771667,2.53,1.47,ci
2014-03-14T04:05:47.000Z,61.2315,-149.8906,14.1,1.1,ak
2014-03-14T04:02:34.300Z,40.11,-123.779,21.17,2.05,nc
2014-03-14T04:02:31.000Z,51.6508,-177.0168,42.8,1.5,ak
2014-03-14T04:02:02.900Z,39.7948,-120.7127,0.7,1.6,nc
2014-03-14T03:59:32.000Z,63.3018,-151.4123,10.5,1.4,ak
2014-03-14T03:57:35.100Z,38.8403,-122.7998,2.6,0.5,nc
2014-03-14T03:57:18.210Z,36.1123333,-118.0585,0.65,0.63,ci
2014-03-14T03:53:37.000Z,60.0382,-149.8919,31.2,1.4,ak
2014-03-14T03:37:08.100Z,46.458,-119.5763,12.3,0.1,uw
2014-03-14T03:34:04.490Z,38.822834,-122.8441696,2.42,1.01,nc
2014-03-14T03:25:52.000Z,50.8325,-179.4745,85.8,2.5,ak
2014-03-14T03:24:40.720Z,36.021,-97.0905,5.71,2.1,us
2014-03-14T03:22:35.150Z,-2.9968,129.7115,34.63,5.1,us
2014-03-14T03:19:24.200Z,17.9958,-67.153,16,2.2,pr
2014-03-14T03:17:03.000Z,62.0814,-148.1169,44.2,1.1,ak
2014-03-14T03:06:38.000Z,38.803,-122.4592,9.5,2,nc
2014-03-14T02:59:19.600Z,19.0725,-155.3598,33.5,1.7,hv
2014-03-14T02:58:51.700Z,38.8083,-122.822,2.7,0.9,nc
2014-03-14T02:58:14.010Z,38.8116684,-122.8164978,3.09,0.43,nc
2014-03-14T02:52:41.000Z,62.2015,-151.2697,75.3,2.9,ak
2014-03-14T02:50:25.000Z,60.983,-151.4175,65.7,1.2,ak
2014-03-14T02:49:36.790Z,38.7716675,-122.7360001,1.59,0.53,nc
2014-03-14T02:38:40.000Z,36.4685,-121.0495,6.4,2.1,nc
2014-03-14T02:37:06.800Z,19.3485,-155.1852,6,2.3,hv
2014-03-14T02:34:49.000Z,64.747,-152.5342,5.9,1.4,ak
2014-03-14T02:25:27.600Z,38.8225,-122.8448,2.5,2,nc
2014-03-14T02:24:23.690Z,38.8243332,-122.845665,2.32,0.78,nc
2014-03-14T02:24:00.000Z,38.8227,-122.8445,2.6,2,nc
2014-03-14T02:22:54.000Z,60.5073,-151.1386,22.3,1.2,ak
2014-03-14T02:22:37.400Z,38.8098,-122.8182,3.3,1,nc
2014-03-14T02:22:14.470Z,36.0201,-97.1098,5,2.9,us
2014-03-14T02:20:30.100Z,38.8227,-122.8453,2.7,1,nc
2014-03-14T02:18:07.200Z,18.1599,-67.7356,6,2.9,pr
2014-03-14T02:12:47.900Z,38.8352,-122.7738,2,0.4,nc
2014-03-14T02:07:28.400Z,46.7455,-121.9285,0,0.4,uw
2014-03-14T02:06:29.990Z,36.0971667,-117.8693333,5.9,0.07,ci
2014-03-14T02:05:50.340Z,3.2713,-82.9601,9.69,4.2,us
2014-03-14T02:01:39.100Z,38.002,-122.272,6.7,1.1,nc
2014-03-14T01:50:44.300Z,36.2503,-120.8068,7,1.2,nc
2014-03-14T01:49:22.100Z,44.7917,-111.1108,6.5,-0.1,uu
2014-03-14T01:45:03.000Z,62.0275,-148.1258,16.9,1.6,ak
2014-03-14T01:31:46.660Z,34.1373333,-117.426,2.25,0.68,ci
2014-03-14T01:25:18.030Z,34.1463333,-117.4286667,4.31,0.71,ci
2014-03-14T01:15:37.300Z,38.8082,-122.8197,4.1,0.6,nc
2014-03-14T01:14:37.000Z,63.8126,-148.9009,100,3.4,ak
2014-03-14T01:12:53.000Z,63.5189,-147.365,5,1,ak
2014-03-14T01:09:46.300Z,40.5142,-124.083,22.2,1.6,nc
2014-03-14T01:09:05.700Z,40.5218,-124.0817,20.7,1.8,nc
2014-03-14T01:06:18.001Z,39.4883,-119.162,10.206,1.27,nn
2014-03-14T01:04:40.000Z,57.7273,-155.7078,66.5,2,ak
2014-03-14T00:54:11.700Z,38.7503,-122.7192,1.8,0.2,nc
2014-03-14T00:47:58.190Z,36.0706667,-117.8535,1.85,1.02,ci
2014-03-14T00:42:36.890Z,33.297,-116.8351667,15.6,1.03,ci
2014-03-14T00:42:00.000Z,63.1645,-151.4161,9.4,1.1,ak
2014-03-14T00:31:55.200Z,38.848,-122.8218,2.4,0.4,nc
2014-03-14T00:31:05.120Z,33.6751667,-116.7796667,17.83,0.21,ci
2014-03-14T00:28:19.900Z,38.8067,-122.7703,2.3,1.5,nc
2014-03-14T00:25:51.740Z,36.0703333,-117.8528333,2.01,0.96,ci
2014-03-14T00:18:19.000Z,51.3874,-177.0295,40.3,1.9,ak
2014-03-14T00:18:06.000Z,62.4932,-150.8998,81.7,1.6,ak
2014-03-14T00:17:18.300Z,37.5297,-118.8323,5.5,0.1,nc
2014-03-14T00:14:25.600Z,38.8438,-122.739,2.1,1.1,nc
2014-03-14T00:02:08.000Z,62.3341,-153.0773,25.7,1.3,ak
2014-03-14T00:01:40.200Z,36.7573,-121.399,11.4,0.7,nc
