LatDegree,LongDegree,OtherName
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.36138889,-158.0338889,EP 18 Battery
21.35583333,-158.0630556,Puu Makakilo
21.35777778,-158.0602778,Puu Makakilo
21.356111,-158.0625,Barbers Point Shaft
21.35555556,-158.0625,Barbers Pt.  Mon
21.355833,-158.061667,Barbers Pt Shallow M
21.351944,-158.066111,Makakilo Lower Quarry
21.35416667,-158.1213889,Kahe Pt
21.35722222,-158.1291667,Kahe Pt
21.35972222,-158.1302778,Kahe Pt
21.36055556,-158.1286111,Kahe Pt
21.35777778,-158.1275,Kahe Pt
21.36083333,-158.1283333,Kahe Pt
21.35083333,-158.1241667,Waimanalo Gulch
21.35055556,-157.7127778,Bellows A F Base
21.34833333,-157.7133333,Bellows A F Base
21.34777778,-157.7077778,Bellows A F Base
21.360833,-157.738056,Sherrill
21.36194444,-157.7619444,Well 1
21.35361111,-157.7619444,Well 2
21.35138889,-157.7636111,Well 3
21.3475,-157.7619444,Well 4
21.34805556,-157.7627778,Well 5
21.35111111,-157.7766667,Maunawili Cooke
21.34861111,-157.7658333,Ainoni Tunnels
21.35861111,-157.7722222,Maunawili III
21.35027778,-157.7838889,Oshaughnessy Tun
21.36138889,-157.8002778,Nuuanu C&C Tun 4
21.35166667,-157.8083333,Nuuanu C&C Tu 4B
21.35138889,-157.8177778,Nuuanu C&C Tun 3
21.35444444,-157.8152778,Nuuanu C&C Tu 3A
21.35083333,-157.8180556,Nuuanu Aerator
21.35111111,-157.8911111,Moanalua
21.34861111,-157.8908333,Moanalua
21.3475,-157.8855556,Ft Shafter
21.35305556,-157.8958333,Moanalua
21.35333333,-157.8958333,Moanalua Deep Mon
21.34833333,-157.8961111,Moanalua
21.35138889,-157.8933333,TAMC 1
21.35138889,-157.8933333,TAMC 2
21.35444444,-157.8861111,Moanalua
21.352778,-157.896111,Moanalua 1
21.3525,-157.8958333,Moanalua 2
21.35222222,-157.8958333,Moanalua 3
21.35416667,-157.9013889,HICC
21.35638889,-157.93,Makalapa
21.3575,-157.9291667,Makalapa
21.35861111,-157.9288889,Makalapa
21.36222222,-157.9166667,Makalapa
21.35638889,-157.9286111,Makalapa
21.35444444,-157.9319444,Makalapa
21.35527778,-157.9311111,Makalapa
21.35861111,-157.9338889,Makalapa
21.36305556,-157.9363889,Makalapa
21.35166667,-157.9525,Pearl Harbor
21.35166667,-157.9569444,Pearl Harbor
21.36305556,-157.9622222,Pearl Harbor
21.35277778,-157.9558333,Pearl Harbor
21.36472222,-157.9636111,Navy Salt
21.35555556,-157.9727778,Waipio Peninsula
21.35527778,-157.9727778,Waipio Peninsula
21.3725,-158.0013889,Waipio Peninsula
21.37333333,-158.0022222,Waipio Peninsula
21.37361111,-158.0027778,Waipio Peninsula
21.36388889,-158.0133333,Laulaunui
21.37666667,-158.0183333,Pearl Harbor
21.36805556,-158.0277778,Honouliuli
21.37305556,-158.0286111,EP 2
21.37305556,-158.0286111,EP 2
21.37972222,-158.0147222,Pearl Harbor
21.37972222,-158.0213889,Waipahu
21.37305556,-158.0286111,EP 2
21.37972222,-158.0147222,Pearl Harbor B
21.37611111,-158.03,Waipahu
21.3775,-158.03,Kunia T41 Deep Mon
21.37027778,-158.0205556,Pearl Harbor
21.37666667,-158.025,Waipahu
21.37055556,-158.0208333,Pearl Harbor
21.37611111,-158.0186111,Pearl Harbor
21.37027778,-158.0308333,Honouliuli
21.36694444,-158.0305556,Honouliuli
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36916667,-158.0355556,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.36472222,-158.0338889,EP 18 Battery
21.37805556,-158.0444444,BWS Ewa Shaft
21.36666667,-158.0313889,Honouliuli
21.37305556,-158.0622222,Waipahu WP5
21.37305556,-158.0622222,Waipahu WP5
21.37305556,-158.0622222,Waipahu WP5
21.37305556,-158.0622222,Waipahu WP5
21.37305556,-158.0622222,Waipahu WP5
21.37305556,-158.0622222,Waipahu WP5
21.36555556,-158.0830556,Makakilo Tunnel
21.37638889,-158.1413889,Kalanianaole Beach
21.37805556,-157.7061111,Waimanalo
21.37611111,-157.7161111,Waimanalo
21.36777778,-157.7588889,Kailua A
21.36777778,-157.7588889,Kailua B
21.36777778,-157.7588889,Kailua C
21.37555556,-157.7586111,Kailua-Mikami
21.37277778,-157.7716667,Maunawili
21.375,-157.7905556,Kamooalii II
21.37527778,-157.8008333,Kamooalii I
21.37055556,-157.8291667,Kalihi C&C Tun 3
21.37138889,-157.8275,Kalihi C&C Tun 4
21.37916667,-157.8236111,Kalihi C&C Tun 5
21.37972222,-157.8236111,Kalihi C&C Tun 6
21.3675,-157.8336111,Kalihi Aerator
21.37388889,-157.8397222,Kalihi II
21.37694444,-157.89,Red Hill
21.37055556,-157.8888889,Moanalua DH 43
21.374889,-157.895794,Halawa Deep Monitor
21.37083333,-157.9072222,Red Hill Shaft
21.37083333,-157.9047222,Halawa
21.36472222,-157.9288889,Halawa
21.36777778,-157.9294444,Halawa
21.36972222,-157.9280556,Halawa
21.37194444,-157.9288889,Halawa
21.36638889,-157.925,Halawa
21.36722222,-157.9247222,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.37138889,-157.9263889,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.36944444,-157.9261111,Halawa
21.3775,-157.9263889,Aiea Halawa Shft
21.37277778,-157.9202778,Halawa Obs.
21.38,-157.9255556,Aiea TH
21.38,-157.9255556,Aiea Refinery 1
21.38,-157.9255556,Aiea Refinery 2
21.38055556,-157.9191667,Halawa 2
21.37944444,-157.9177778,Halawa 3
21.38055556,-157.9191667,Halawa 1
21.373056,-157.921389,Halawa-BWS Deep Mon
21.36888889,-157.9305556,Salt Lake Blvd
21.37,-157.9311111,Salt Lake Blvd
21.37833333,-157.9322222,Aiea
21.37666667,-157.9411111,Pearl Harbor
21.37888889,-157.9305556,Aiea
21.37861111,-157.9305556,Aiea
21.37833333,-157.9305556,Aiea
21.37805556,-157.9305556,Aiea
21.37777778,-157.9305556,Aiea
21.37416667,-157.9336111,Aiea
21.37416667,-157.9336111,Aiea
21.37416667,-157.9336111,Aiea
21.37416667,-157.9336111,Aiea
21.36611111,-157.9525,Ford Island
21.36583333,-157.9530556,Ford Island
21.36694444,-157.9561111,Ford Island
21.36638889,-157.9566667,Ford Island
21.36611111,-157.9625,Ford Island
21.37805556,-157.97,Pearl City Pen
21.37805556,-157.9716667,Pearl City Pen
21.37388889,-157.9741667,Pearl City Pen
21.37833333,-157.9702778,Pearl City Pen
21.37888889,-157.97,Pearl City Pen
21.37888889,-157.97,Pearl City Pen
21.37972222,-157.9694444,Pearl City Pen
21.37833333,-157.9747222,Pearl City Pen
21.37333333,-157.9736111,Pearl City Pen
21.37888889,-157.9694444,Pearl City Pen
21.37777778,-157.975,Pearl City Pen
21.37444444,-157.995,Waipio Pen
21.37555556,-157.9958333,Waipio Pen
21.37222222,-157.995,Waipio Pen
21.38638889,-157.9977778,Waipahu
21.38777778,-157.9977778,Waipahu
21.38861111,-158.0044444,Waipahu P6
21.38861111,-158.0022222,Waipahu P6
21.38527778,-158.0066667,Waipahu
21.38027778,-158.0105556,C & C 65
21.38638889,-158.0077778,Waipahu P7A
21.38638889,-158.0077778,Waipahu P7B
21.38638889,-158.0077778,Waipahu P7C
21.385,-158.0061111,Waipahu P6
21.39194444,-158.0005556,Waipahu
21.38638889,-158.0077778,Waipahu P7D
21.38638889,-158.0077778,Waipahu P7E
21.38638889,-158.0077778,Waipahu P7F
21.39027778,-158.0022222,Waipahu
21.38638889,-158.0077778,Waipahu P7G
21.38638889,-158.0077778,Waipahu P7H
21.391152,-158.002327,Waipahu Deep Monitor
21.38277778,-158.0075,St Josephs Sch
21.39166667,-158.0002778,Waipahu
21.38722222,-158.0077778,Waipahu P7A
21.38722222,-158.0077778,Waipahu P7B
21.38722222,-158.0077778,Waipahu P7C
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.39638889,-158.0163889,Waipahu WP1
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4B
21.395,-158.0175,Waipahu WP4A
21.395,-158.0175,Waipahu WP4A
21.395,-158.0175,Waipahu WP4A
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2A2B
21.39444444,-158.0186111,Waipahu WP2C2D
21.39444444,-158.0186111,Waipahu WP2C2D
21.39444444,-158.0186111,Waipahu WP2C2D
21.39444444,-158.0186111,Waipahu WP2C2D
21.39444444,-158.0186111,Waipahu WP2C2D
21.39444444,-158.0186111,Waipahu WP2C2D
21.38527778,-158.0141667,Waipahu
21.38611111,-158.0241667,Hoaeae P1
21.38638889,-158.0238889,Hoaeae P2
21.38611111,-158.0238889,Hoaeae P4
21.38583333,-158.0241667,Hoaeae P3
21.38611111,-158.0236111,Hoaeae P5
21.38583333,-158.0236111,Hoaeae P6
21.38888889,-158.0144444,Pump 8
21.39194444,-158.0136111,Waipahu IV-2
21.39222222,-158.0138889,Waipahu IV-3
21.39222222,-158.0133333,Waipahu IV-1
21.3925,-158.0133333,Waipahu IV-4
21.39638889,-158.0186111,Waiawa Exploratory
21.385,-158.0322222,Kunia I P1
21.385,-158.0325,Kunia I P2
21.38472222,-158.0325,Kunia I P3
21.385,-158.0327778,Kunia I P4
21.3875,-158.0516667,Honouliuli I-1
21.38805556,-158.0508333,Honouliuli I-2
21.39138889,-158.0594444,Honouliuli II-1
21.39194444,-158.0597222,Honouliuli II-2
21.3925,-158.0605556,Honouliuli II-3
21.3925,-158.0605556,Honouliuli II-4
21.38388889,-158.0538889,Honouliuli Deep Mon
21.39388889,-158.1205556,Nanakuli
21.38416667,-158.1333333,Nanakuli
21.39194444,-158.1411111,Lualualei-Pvt
21.39333333,-158.1397222,Lualualei-PVT 1
21.39638889,-158.1422222,Perimeter Road
21.39083333,-157.7202778,Kailua
21.39111111,-157.7233333,Kailua
21.39027778,-157.7166667,Kailua-Young
21.381389,-157.759444,Kawainui Marsh
21.39333333,-157.7933333,Kaneohe
21.38333333,-157.7919444,Koolau GC 1
21.38138889,-157.7927778,Koolau GC 2
21.38527778,-157.7916667,Halekou Irr 1
21.38527778,-157.7916667,Halekou Irr 2
21.38527778,-157.7916667,Halekou Irr 3
21.38527778,-157.7913889,Halekou Irr 4
21.38527778,-157.7913889,Halekou Irr 5
21.38527778,-157.7913889,Halekou Irr 6
21.38666667,-157.8113889,Kuou TH
21.38694444,-157.8111111,Kuou I-1
21.38638889,-157.8116667,Kuou I-2
21.38638889,-157.8116667,Kuou TH
21.381389,-157.806111,Kuou II
21.38472222,-157.81,Kuou III
21.39166667,-157.8186111,Luluku Tunnel
21.39166667,-157.8166667,Luluku
21.38166667,-157.9044444,Halawa Shaft
21.38444444,-157.9194444,Aiea
21.38555556,-157.9247222,Aiea
21.38638889,-157.9147222,Aiea Gulch 1
21.38638889,-157.9147222,Aiea Gulch B
21.38638889,-157.9147222,Aiea Gulch 2
21.383497,-157.92351,Aiea 1
21.383496,-157.923477,Aiea 2
21.39055556,-157.9294444,Kalauao
21.39055556,-157.9294444,Kalauao P1
21.39083333,-157.9297222,Kalauao P4
21.39083333,-157.9294444,Kalauao P2
21.39083333,-157.9291667,Kalauao P3
21.39055556,-157.9291667,Kalauao P5
21.39083333,-157.9288889,Kalauao P6
21.39138889,-157.9202778,Kaamilo Deep Monitor
21.39888889,-157.9288889,WG Minami 2007
21.3825,-157.9386111,Aiea
21.39055556,-157.9463889,Aiea
21.39194444,-157.9441667,Aiea
21.38333333,-157.9463889,Pearl Harbor
21.38277778,-157.945,Pearl Harbor
21.38222222,-157.9436111,Pearl Harbor
21.38138889,-157.9425,Pearl Harbor
21.38111111,-157.9411111,Pearl Harbor
21.38027778,-157.9397222,Pearl Harbor
21.38166667,-157.9461111,Pearl Harbor
21.38194444,-157.9463889,Pearl Harbor
21.3825,-157.9461111,Pearl Harbor
21.39166667,-157.9444444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39611111,-157.9394444,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.39583333,-157.9375,Aiea
21.38111111,-157.935,Aiea
21.38111111,-157.935,Aiea
21.38972222,-157.9461111,Aiea
21.385,-157.9447222,Aiea
21.385,-157.9422222,Aiea
21.38444444,-157.9422222,Aiea
21.39194444,-157.9436111,Waimalu I-1
21.39194444,-157.9436111,Waimalu I-2
21.38138889,-157.9455556,Pearl Harbor
21.38638889,-157.9422222,Pearl Harbor
21.38944444,-157.9463889,Aiea
21.39555556,-157.9316667,Pearl C C Golf
21.39361111,-157.9369444,Kaonohi I-2
21.39388889,-157.9369444,Kaonohi I-1
21.39027778,-157.9461111,Waimalu
21.38527778,-157.9319444,Kaamilo 1
21.38583333,-157.9313889,Kaamilo 2
21.39027778,-157.9461111,Waimalu II-1
21.38777778,-157.9425,Kaonohi II-1
21.38777778,-157.9436111,Kaonohi II-2
21.38916667,-157.9463889,Waimalu II-2
21.39055556,-157.9463889,Waimalu II-3
21.38805556,-157.9441667,Kaonohi II-3
21.38416667,-157.9405556,Pearlridge B
21.38416667,-157.9405556,Pearlridge J
21.38416667,-157.9405556,Pearlridge K
21.38416667,-157.9405556,Pearlridge K1
21.38416667,-157.9405556,Lau Farm
21.38388889,-157.9472222,Pearl Harbor
21.38888889,-157.9588889,Waiau
21.38444444,-157.9477778,Kalauao
21.39083333,-157.9569444,Waiau
21.38944444,-157.9619444,Waiau
21.38972222,-157.9522222,Waiau
21.38833333,-157.9555556,Waiau
21.38861111,-157.9561111,Waiau
21.38944444,-157.9619444,Waiau 4
21.39,-157.9616667,Waiau HECO 1
21.39,-157.9611111,Waiau HECO 2
21.38944444,-157.9619444,Waiau 3
21.38944444,-157.9619444,Waiau
21.38944444,-157.9619444,Waiau 5
21.38944444,-157.9619444,Waiau 5
21.38944444,-157.9619444,Waiau 6
21.38944444,-157.9619444,Waiau 7
21.38944444,-157.9619444,Waiau 8
21.38916667,-157.9530556,Waiau
21.39083333,-157.9480556,Waiau
21.38777778,-157.9580556,Waiau
21.38416667,-157.9486111,Kalauao
21.39055556,-157.9536111,Kaahumanu I-2
21.39055556,-157.9538889,Kaahumanu I-1
21.38916667,-157.9675,Pearl City
21.38916667,-157.97,Pearl City
21.39361111,-157.9716667,Pearl City
21.3825,-157.9736111,Pearl City Pen
21.38444444,-157.9730556,Pearl City Pen
21.38555556,-157.9733333,Pearl City Pen
21.39361111,-157.9716667,Pearl City Pen
21.39138889,-157.9769444,Pearl City
21.38138889,-157.9725,Pearl City Pen
21.38555556,-157.9741667,Pearl City Pen
21.3825,-157.9736111,Pearl City Pen
21.38222222,-157.9727778,Pearl City Pen
21.39361111,-157.9716667,Pearl City
21.39361111,-157.9761111,Pearl City
21.39361111,-157.9761111,Pearl City
21.39361111,-157.9761111,Pearl City
21.39361111,-157.9761111,Pearl City
21.38027778,-157.9702778,Pearl City Pen
21.38527778,-157.9733333,Pearl City Pen
21.395,-157.9725,Pearl City Obs
21.39166667,-157.9766667,Pearl City
21.39166667,-157.9766667,Pearl City
21.39194444,-157.9772222,Pearl City
21.39222222,-157.9777778,Taba
21.39194444,-157.9775,Pearl City
21.39138889,-157.9763889,Pearl City
21.38916667,-157.9680556,Pearl City
21.38916667,-157.9669444,Pearl City
21.39166667,-157.9769444,Pearl City
21.39166667,-157.9783333,Pearl City
21.39138889,-157.9755556,Pearl City
21.39,-157.9747222,Pearl City
21.39027778,-157.9747222,Pearl City
21.39055556,-157.975,Pearl City
21.39416667,-157.9788889,Pearl City
21.39388889,-157.9788889,Pearl City
21.39055556,-157.9663889,Akamine Farm
21.39166667,-157.9788889,Pearl City
21.39027778,-157.9655556,Pearl City
21.39222222,-157.9772222,Pearl City
21.39,-157.9783333,Pearl City
21.39138889,-157.9786111,Pearl City
21.39166667,-157.9794444,Pearl City
21.39472222,-157.9788889,Pearl City
21.39138889,-157.9791667,Acosta
21.395,-157.9797222,Pearl City
21.39277778,-157.9786111,Pearl City
21.38888889,-157.9713889,Pearl City
21.39194444,-157.9775,Pearl City
21.39166667,-157.9788889,Waiawa
21.39166667,-157.9780556,Waiawa-Gendrano
21.38666667,-157.9955556,Waipahu
21.39277778,-157.9825,Waipahu
21.39527778,-157.9861111,Waipahu
21.38972222,-157.985,Waipahu
21.38972222,-157.9863889,Waipahu
21.38916667,-157.9872222,Waipahu
21.38944444,-157.9858333,Waipahu
21.38861111,-157.9888889,Waipahu
21.38861111,-157.9902778,Waipahu
21.39083333,-157.9805556,Trias
21.39611111,-157.9805556,Waipahu
21.38583333,-157.9958333,Waipahu
21.38888889,-157.9858333,Waipahu
21.38888889,-157.9888889,Waipahu
21.38944444,-157.9869444,Waipahu
21.38916667,-157.9858333,Waipahu
21.389444,-157.986111,Waipahu
21.39,-157.9861111,Waipahu
21.38777778,-157.9841667,PHNWR 1
21.40083333,-158.0047222,Waipahu I P2
21.40083333,-158.0044444,Waipahu I P1
21.40111111,-158.005,Waipahu I P4
21.40111111,-158.005,Waipahu I P3
21.40111111,-158.0116667,Waipahu II-1
21.40111111,-158.0122222,Waipahu II-2
21.40055556,-158.0022222,Waikele Obs. D
21.40138889,-158.0122222,Waipahu II-3
21.41111111,-158.0016667,Waipahu III-1
21.41138889,-158.0013889,Waipahu III-2
21.41138889,-158.0011111,Waipahu III-3
21.41083333,-158.0013889,Waipahu III-5
21.41111111,-158.0008333,Waipahu III-4
21.40083333,-158.0119444,Waipahu II-4
21.40416667,-158.0161111,Waikele
21.41166667,-158.0280556,Royal Kunia A-1
21.39888889,-158.0197222,Royal Kunia A-2
21.39861111,-158.0222222,Kunia III-1
21.39916667,-158.0222222,Kunia III-2
21.39833333,-158.0222222,Kunia III-3
21.40944444,-158.0291667,Royal Kunia C C
21.39888889,-158.0386111,Kunia II P1
21.39861111,-158.0386111,Kunia II P2
21.39861111,-158.0383333,Kunia II P3
21.39861111,-158.0380556,Kunia II P4
21.403611,-158.063333,Kunia Middle Deep Monitor
21.3975,-158.1188889,Nanakuli
21.3975,-158.1188889,Nanakuli
21.40444444,-158.1463889,Lualualei
21.41083333,-158.145,Lualualei
21.4075,-158.1466667,Lualualei
21.40972222,-158.1433333,Lualualei
21.41083333,-158.1441667,Lualualei
21.40527778,-158.1455556,Lualualei
21.40527778,-158.1455556,Lualualei
21.41027778,-158.1380556,Maile Irr 1
21.41333333,-158.1330556,Maile Irr 2
21.4125,-158.1391667,Lualualei G C 2
21.41333333,-158.1575,Maili
21.41333333,-158.1575,Asato Farm
21.4125,-158.1572222,Maili
21.41055556,-158.1563889,Maili
21.39805556,-158.15,Lualualei
21.39861111,-158.1491667,Lualualei
21.40888889,-158.1602778,Adaniya Farm
21.41305556,-158.1538889,Maili
21.41138889,-158.1511111,Maili
21.41027778,-158.1583333,Maili
21.40944444,-158.1608333,Maili
21.41138889,-158.1566667,Maili
21.40861111,-158.1583333,Maili
21.41166667,-158.1577778,Maili
21.40416667,-158.1494444,Maili
21.40944444,-158.1597222,Maili-Kam
21.40527778,-158.1491667,Maili
21.41055556,-158.1597222,Maili
21.40916667,-158.15,Maili
21.41055556,-158.1472222,Maili
21.40888889,-158.1563889,Maili
21.40805556,-158.1605556,Maili
21.40833333,-158.1541667,Maili-Tomita
21.41222222,-158.1586111,Maili
21.41,-158.1541667,Maili-Uno
21.4125,-158.1625,Maili-Pregana
21.41277778,-158.1647222,Maili
21.40166667,-158.1766667,Maili Point
21.39805556,-157.7483333,Kailua
21.4,-157.7666667,Kailua
21.4,-157.7705556,Kailua
21.3975,-157.7708333,Kailua
21.41194444,-157.7911111,Kaneohe
21.40777778,-157.7908333,Bay View Irr 1
21.40694444,-157.7905556,Bay View Irr 2
21.40638889,-157.7902778,Bay View Irr 3
21.40611111,-157.7872222,Bay View Irr 4
21.40638889,-157.7880556,Bay View Irr 5
21.40305556,-157.8125,Hi State Hosp
21.4025,-157.8111111,Kaneohe
21.41222222,-157.8169444,Kaneohe
21.40527778,-157.8175,Windward Oahu Ex
21.40722222,-157.8327778,Haiku Tunnel
21.40638889,-157.8311111,Haiku
21.403611,-157.833889,Haiku-DOT
21.40527778,-157.8494444,N. Halawa-DOT
21.40138889,-157.9258333,Upper Waimalu
21.39944444,-157.9283333,Waimalu
21.39944444,-157.9288889,Waimalu
21.40027778,-157.9441667,Newtown 1
21.40027778,-157.9438889,Newtown 2
21.4,-157.9436111,Newtown 3
21.40666667,-157.9344444,Newtown Deep Monitor
21.3975,-157.934722,Waimalu Deep Monitor
21.40777778,-157.9636111,Pearl City II-1
21.40777778,-157.9636111,Pearl City II-2
21.40777778,-157.9633333,Pearl City II-3
21.40083333,-157.9488889,Punanani DMW
21.4,-157.9491667,Punanani 6
21.39972222,-157.9497222,Punanani 1
21.40083333,-157.9488889,Punanani
21.40083333,-157.9488889,Punanani
21.4,-157.9497222,Punanani 2
21.4,-157.9494444,Punanani 4
21.39972222,-157.9494444,Punanani 3
21.39972222,-157.9491667,Punanani 5
21.40305556,-157.9538889,Waiau 2
21.40333333,-157.9538889,Waiau 1
21.40305556,-157.9536111,Waiau 3
21.39888889,-157.9702778,Pearl City Shaft
21.39944444,-157.9677778,Pearl City
21.40055556,-157.9669444,Pearl City I-1
21.40055556,-157.9669444,Pearl City I-2
21.40277778,-157.9694444,Manana 1
21.4,-157.9716667,Manana Deep Mon
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40694444,-157.9808333,Waipahu WP6A 6B
21.40666667,-157.9808333,Waipahu WP6A 6B
21.40666667,-157.9808333,Waipahu WP6A 6B
21.40666667,-157.9808333,Waipahu WP6A 6B
21.40666667,-157.9808333,Waipahu WP6A 6B
21.41138889,-157.9911111,Waipahu
21.3975,-157.9822222,Waipahu
21.3975,-157.9825,Waipahu
21.39805556,-157.9852778,Waipahu
21.40444444,-157.9947222,Waipio Hts P-2
21.40444444,-157.9947222,Waipio Hts P-1
21.4025,-157.9847222,Waipahu
21.3975,-157.9822222,Waipahu
21.40444444,-157.9944444,Waipio Hts. I-1
21.40472222,-157.9944444,Waipio Hts. I-2
21.39722222,-157.9811111,Pearl City
21.401111,-157.99,Waiawa Deep Mon
21.42,-158.0055556,Waipio Hts II-1
21.42027778,-158.0058333,Waipio Hts II-2
21.41805556,-158.01,Waiola Deep Monitor
21.42,-158.0263889,Waipahu
21.427222,-158.062222,Kunia Mauka 2 Deep Monitor
21.42111111,-158.0561111,BMW 5
21.41388889,-158.1325,Lualualei
21.41388889,-158.1325,Lualualei
21.41805556,-158.1430556,Lualualei
21.41583333,-158.1411111,Lualualei
21.41472222,-158.1427778,Lualualei
21.41638889,-158.1452778,Lualualei
21.41694444,-158.1416667,Lualualei
21.41583333,-158.1425,Lualualei
21.41805556,-158.1425,Lualualei-Britos
21.41805556,-158.1366667,Lualualei G C 1
21.41583333,-158.1347222,Lualualei
21.41444444,-158.1375,Lualualei G C 3
21.42722222,-158.1416667,Niulii
21.41416667,-158.1488889,Maili
21.415,-158.155,Maili
21.41583333,-158.1555556,Maili
21.41583333,-158.1580556,Maili
21.41444444,-158.1558333,Maili
21.41666667,-158.1586111,Maili
21.416944,-158.161944,Maili Quarry
21.42166667,-158.1547222,Lualualei Backup
21.42444444,-158.1686111,Maili
21.41888889,-158.1683333,Maili
21.42472222,-158.1727778,Maili
21.42361111,-158.1797222,Maili
21.42944444,-158.1716667,Maili
21.42666667,-157.7516667,Kailua WWTP
21.4175,-157.8136111,Kaneohe
21.41638889,-157.8083333,Kaneohe
21.42861111,-157.8088889,Kaneohe-Patacsil
21.41527778,-157.8252778,Iolekaa
21.42916667,-157.8313889,Heeia
21.42916667,-157.8347222,Heeia
21.42916667,-157.8347222,Heeia
